,Chromosome,Start,End,Strand,TCGA.K4.A5RI.11A.11R.A28M.07,TCGA.K4.A54R.11A.11R.A26T.07,TCGA.K4.A3WV.11A.21R.A22U.07,TCGA.GC.A3BM.11A.11R.A22U.07,TCGA.GC.A3WC.11A.11R.A22U.07,TCGA.GD.A3OP.11A.11R.A220.07,TCGA.GD.A3OQ.11A.21R.A220.07,TCGA.BT.A20R.11A.11R.A16R.07,TCGA.GD.A2C5.11A.11R.A180.07,TCGA.BT.A2LA.11A.11R.A18C.07,TCGA.BT.A2LB.11A.11R.A18C.07,TCGA.BL.A13J.11A.13R.A10U.07,TCGA.BT.A20W.11A.11R.A14Y.07,TCGA.BT.A20U.11A.11R.A14Y.07,TCGA.BT.A20Q.11A.11R.A14Y.07,TCGA.BT.A20N.11A.11R.A14Y.07,TCGA.CU.A0YR.11A.13R.A10U.07,TCGA.CU.A0YN.11A.11R.A10U.07,TCGA.GC.A6I3.11A.11R.A31N.07
242,chr10,128768965,129142010,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,chr10,128768965,129152991,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,chr10,128768965,129160476,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,chr10,128768965,129202693,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,chr10,128810558,128830584,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,chr10,128850944,128860040,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,chr10,128904494,128908618,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,chr10,128904494,128926028,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,chr10,129046271,129183173,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,chr10,129137269,129160476,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,chr10,129875880,129877959,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,chr10,131877829,131878165,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,chr10,131964770,131969900,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,chr10,131973260,131973353,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,chr10,131973353,131973489,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,chr10,13214375,13214765,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,chr10,134038903,134039030,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,chr10,134144857,134144939,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,chr10,134155716,134179054,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,chr10,134180181,134180321,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,chr10,134218129,134219490,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,chr10,134218129,134219793,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,chr10,134503895,134511423,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,chr10,135080703,135080855,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,chr10,135080711,135080855,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,chr10,135094776,135116484,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,chr10,135204932,135205146,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,chr10,135207776,135209771,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,chr10,135209216,135216277,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,chr10,135211938,135212019,+,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,chr10,135269740,135311509,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,chr10,13658460,13672351,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,chr10,13672465,13672721,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,chr10,13694489,13694634,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,chr10,13698506,13698635,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,chr10,13701322,13705509,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,chr10,13705452,13717044,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,chr10,13716910,13743478,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,chr10,13735897,13749113,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,chr10,14563868,14564018,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,chr10,14572330,14572514,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,chr10,14867477,14878293,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,chr10,14938844,14943261,+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,chr10,14950585,14950703,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,chr10,15139408,15145264,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,chr10,15614209,15628663,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,chr10,15617487,15634303,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,chr10,15858833,15889942,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,chr10,15875628,15889942,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,chr10,15885210,15889942,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,chr10,16794537,16806509,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,chr10,16794537,16824083,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,chr10,17277388,17277496,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,chr10,17277388,17277810,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,chr10,17641165,17641288,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,chr10,17645558,17646046,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,chr10,18787283,18789877,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,chr10,20290703,20357168,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,chr10,21827761,21906136,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,chr10,21901276,21971186,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,chr10,21959377,21970305,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,chr10,21959377,22002879,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,chr10,21977419,22016857,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,chr10,22002700,22016857,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,chr10,22171210,22209892,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,chr10,22193450,22209892,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,chr10,225933,226068,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,chr10,225933,255988,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,chr10,225933,267296,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,chr10,225933,295028,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,chr10,22828899,22898646,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,chr10,22896855,22898646,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,chr10,24721923,24727408,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,chr10,24834032,24834138,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,chr10,24908401,24924032,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,chr10,24908401,25011208,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,chr10,25226112,25231365,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,chr10,26993605,26994323,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,chr10,27057780,27112234,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,chr10,27112066,27112234,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,chr10,27301810,27303640,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,chr10,27303422,27306721,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,chr10,27311486,27322306,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,chr10,27311486,27337908,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,chr10,27332354,27350171,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,chr10,27349273,27355477,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,chr10,27366266,27375538,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,chr10,27403449,27410377,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,chr10,27404988,27405274,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,chr10,27406504,27406656,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,chr10,27458872,27460012,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,chr10,27458872,27462188,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,chr10,27458872,27470510,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,chr10,27497174,27497374,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,chr10,27815756,27822923,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,chr10,28345408,28348672,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,chr10,28408579,28438988,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,chr10,28824490,28884970,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,chr10,28872327,28879761,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,chr10,28872327,28884970,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,chr10,28878664,28884970,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,chr10,29747449,29751253,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,chr10,29801663,29820217,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,chr10,29818633,29822387,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,chr10,30302267,30302411,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347,chr10,30302269,30302411,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,chr10,30302274,30302411,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,chr10,30302280,30302411,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,chr10,30611319,30630569,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,chr10,30626002,30629154,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,chr10,30723307,30726071,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,chr10,30748430,30749610,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,chr10,3160973,3162236,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,chr10,31644072,31676727,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,chr10,31661946,31750166,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,chr10,31661946,31791437,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,chr10,31749965,31750166,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,chr10,32101773,32103186,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,chr10,32115231,32132514,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,chr10,32115231,32141525,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,chr10,32120666,32141525,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,chr10,32128564,32141525,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,chr10,32141444,32143134,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,chr10,32141444,32150586,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
366,chr10,32197099,32199491,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,chr10,32309949,32310215,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,chr10,32560953,32561095,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,chr10,32740519,32762951,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,chr10,32751610,32762951,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,chr10,32759991,32762951,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,chr10,32806872,32833229,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,chr10,32806872,33018385,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,chr10,32832227,32873232,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,chr10,32854485,32873232,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,chr10,32854485,32975008,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,chr10,32854485,32978091,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,chr10,32854485,33018385,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,chr10,32854485,33068012,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,chr10,32923181,33018385,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,chr10,32964592,33018385,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,chr10,32974897,33018385,+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,chr10,33199299,33200454,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,chr10,33200454,33200598,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,chr10,34408540,34420511,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,chr10,34420390,34806087,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,chr10,34558584,34558827,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,chr10,34558584,34573173,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,chr10,34558584,34620272,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,chr10,34558584,34673182,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,chr10,34606034,34630744,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,chr10,34606034,34649187,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,chr10,34620044,34620272,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,chr10,34620044,34626354,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,chr10,34620044,34630744,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,chr10,34620044,34673182,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,chr10,34636892,34806087,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,chr10,34648074,34673182,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,chr10,34661425,34673182,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,chr10,34739244,34806087,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,chr10,34739244,34985347,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,chr10,34759012,34806087,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,chr10,34805906,34806087,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,chr10,34805906,34985347,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,chr10,35305119,35317815,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,chr10,35321362,35338693,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,chr10,35426709,35477316,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,chr10,35805450,35819171,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,chr10,38092760,38145265,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,chr10,38120159,38145265,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,chr10,3821401,3821538,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,chr10,3821425,3821538,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,chr10,3821433,3821538,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,chr10,3821440,3821538,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,chr10,3823758,3823958,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,chr10,3823868,3823986,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,chr10,3823877,3823986,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,chr10,3823900,3823986,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,chr10,3823906,3823958,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,chr10,3823906,3823986,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,chr10,3825284,3825407,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,chr10,412214,430086,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,chr10,43315683,43316136,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,chr10,43650344,43654379,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,chr10,43650344,43671480,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,chr10,43891740,43891903,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,chr10,44139555,44139649,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,chr10,44139555,44139664,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,chr10,44139555,44139673,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,chr10,44139555,44139674,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,chr10,44873974,44874084,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,chr10,44874127,44876275,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,chr10,44874139,44876275,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,chr10,44874143,44876280,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,chr10,454865,468973,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,chr10,45907638,45907761,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,chr10,45936878,45938550,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,chr10,45939734,45940922,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,chr10,46135263,46159290,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,chr10,46214753,46215403,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,chr10,46959792,46959943,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,chr10,47396752,47396869,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,chr10,47943700,47945305,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,chr10,48267229,48267342,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,chr10,48270592,48270710,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,chr10,4868469,4868561,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,chr10,4872866,4884696,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,chr10,4872866,4889491,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,chr10,48930160,48930273,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,chr10,49533939,49618211,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,chr10,49609654,49618211,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,chr10,5008273,5009087,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,chr10,5033911,5034022,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,chr10,5037510,5049698,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,chr10,5040816,5040939,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,chr10,5041231,5041391,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,chr10,5041267,5041391,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,chr10,50668418,50714058,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,chr10,50701162,50714058,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,chr10,50708583,50714058,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,chr10,50964609,50964821,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,chr10,51027323,51027540,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,chr10,51049995,51073427,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,chr10,51065351,51363787,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,chr10,51065351,51364771,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,chr10,51116500,51361910,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,chr10,51381761,51381846,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,chr10,51549552,51555836,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,chr10,51606987,51613311,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,chr10,51612903,51613311,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,chr10,51629985,51707661,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,chr10,51838434,51840691,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,chr10,51838452,51840562,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,chr10,51838452,51840665,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,chr10,52103251,52104105,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,chr10,52193235,52220574,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,chr10,52193235,52350007,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,chr10,52220432,52226692,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,chr10,52220432,52350007,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,chr10,52349912,52350007,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,chr10,52386565,52387079,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,chr10,52499743,52499927,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,chr10,54072934,54073157,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,chr10,54074437,54074590,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,chr10,54074437,54074592,+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
486,chr10,54076490,54076708,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,chr10,5488821,5493768,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,chr10,5496227,5496485,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,chr10,5497081,5498026,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,chr10,5567491,5567633,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,chr10,5567539,5567633,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
